Name,mp,pp36,ap36,rp36,2pmp36,2pap36,3pmp36,3pap36
telfase01,1318.0,11.399848254931715,6.91236722306525,2.4649468892261,3.825265553869499,7.9304248861912,0.7116843702579665,3.0759484066767833
templga01,668.0,14.667215568862277,2.2633233532934134,3.322604790419162,3.341766467065868,6.888023952095808,1.407934131736527,4.002694610778443
terryja01,2540.0,18.1,4.1,2.0,4.5,9.5,1.9,5.3
thabeha01,883.0,8.5,0.4,9.9,3.1,5.3,0.0,0.0
thomaet01,321.0,8.4,0.1,7.2,3.5,7.6,0.0,0.0
thomake01,313.0,4.7,1.7,9.9,2.0,4.0,0.0,0.0
thomaku01,1049.0,7.2,1.6,10.0,3.4,7.1,0.0,0.0
thomati01,285.0,17.1,1.8,5.2,4.2,8.0,2.0,5.4
thomaty01,2440.0,14.988606557377048,1.6833606557377048,9.888852459016393,5.722131147540984,12.283032786885247,0.0,0.1
thompja02,2357.0,14.3,1.9,9.7,5.6,11.8,0.0,0.2
thornal01,4158.0,13.901370851370853,1.5837902837902837,5.081048581048581,5.3689514189514185,11.170322270322272,0.18241943241943243,0.531048581048581
thornma01,1872.0,20.3,2.2,4.1,5.4,11.0,2.3,6.0
tinslja01,589.0,8.1,6.6,4.0,2.8,6.2,0.4,2.4
tollian01,2854.0,13.58093903293623,2.1969166082690963,8.101261387526279,3.5949544498948844,7.489488437281009,1.298177995795375,3.8072880168185
tuckeal02,192.0,19.108854166666664,1.4869791666666667,3.704166666666667,6.0109375,12.019270833333332,0.3848958333333334,2.5942708333333333
turiaro01,872.0,8.5,3.7,7.9,3.5,6.0,0.0,0.0
turkohe01,2272.0,13.2,4.8,5.4,2.7,6.1,1.7,4.6
udokaim01,944.0,9.5,2.2,7.3,2.5,5.7,1.0,3.5
udrihbe01,2477.0,14.9,5.4,3.2,4.9,9.3,1.1,2.9
ukicro01,97.0,14.8,4.5,1.1,4.1,6.7,1.1,4.5
varejan01,2166.0,10.8,1.4,9.6,4.4,7.7,0.0,0.1
villach01,1848.0,18.1,1.0,7.1,5.1,10.6,1.9,5.5
vujacsa01,575.0,11.6,2.6,4.9,2.6,5.2,1.6,5.1
wadedw01,2792.0,26.4,6.5,4.8,8.3,16.3,0.9,3.1
walkebi01,1536.0,15.392382812500001,1.8858723958333332,4.091536458333333,3.307552083333333,5.437760416666667,2.3046875,5.4423828125
wallabe01,1975.0,6.9,1.9,10.9,2.9,5.3,0.0,0.0
wallage01,3119.0,16.0,1.9,8.8,4.7,9.3,0.6,1.6
wallara01,1780.0,14.4,1.6,6.6,3.7,7.3,1.7,5.9
waltolu01,272.0,9.1,5.3,5.0,3.0,8.9,0.9,2.3
warriha01,3114.0,16.913070006422604,1.182883750802826,7.2973025048169555,6.113070006422607,12.576140012845215,0.0,0.18288375080282596
watsocj01,1788.0,13.4,3.6,3.4,4.1,7.7,0.9,2.9
watsoea01,2322.0,9.6,6.2,3.7,2.6,5.3,0.8,2.9
weaveky01,144.0,9.0,2.7,4.5,1.2,3.5,1.7,4.7
webstma02,2005.0,13.8,1.1,4.8,2.4,5.5,2.2,6.0
weemsso01,1368.0,13.6,2.7,5.1,6.2,11.7,0.1,0.4
westda01,2949.0,18.8,2.9,7.4,7.5,14.6,0.1,0.3
westde01,1500.0,12.7,4.7,4.1,4.1,8.6,0.6,1.8
westma02,142.0,7.6,2.3,6.8,3.0,5.1,0.0,0.3
westbru01,2813.0,16.9,8.3,5.1,5.9,13.5,0.3,1.3
whitedj01,102.0,20.8,1.4,8.1,8.8,14.5,0.0,0.0
wilcoch01,441.0,12.4,1.1,9.6,5.1,9.8,0.0,0.0
wilkida02,1585.0,10.2,3.1,5.7,3.3,7.3,0.4,1.4
wilksmi01,59.0,9.8,2.4,2.4,2.4,5.5,1.2,1.8
willide01,2802.0,18.2,10.3,3.9,5.1,10.2,1.2,3.3
willija02,1703.0,10.4,6.3,2.7,2.2,4.3,1.8,4.7
willija04,742.0,10.9,1.6,4.0,2.5,5.5,1.5,4.5
willilo02,1912.0,16.9,5.0,3.5,4.7,8.9,1.3,3.9
willima03,872.0,11.1,6.6,3.8,3.3,7.8,1.0,3.3
willima02,2468.0,12.0,1.4,6.1,3.8,7.8,0.6,1.9
willima01,2359.0,16.7,5.6,3.1,3.3,7.4,2.4,5.7
willire02,782.0,16.8,3.0,5.1,4.9,8.8,1.5,4.2
willise01,227.0,8.2,0.2,7.3,3.3,7.6,0.0,0.2
willish02,597.0,12.1,1.3,8.8,3.8,7.2,0.0,0.1
willite01,1764.0,13.4,4.6,7.1,4.7,11.2,0.6,2.0
artesro01,2605.0,11.7,3.2,4.6,2.8,6.1,1.5,4.1
wrighan01,1392.0,11.3,1.8,4.9,2.7,5.8,1.5,4.5
wrighdo01,1496.0,12.3,2.2,5.7,3.2,6.3,1.5,3.8
wrighju01,871.0,10.7,1.7,6.0,4.7,9.3,0.1,0.2
youngni01,1421.0,16.2,1.2,2.6,4.2,9.8,1.7,4.3
youngsa01,1321.0,16.2,1.4,5.5,5.8,12.0,0.3,1.5
youngth01,2145.0,15.5,1.6,5.9,5.6,11.3,0.8,2.3
